# 02 triage tags (vanillahunt link 02, smr-bugfixpack-b6, 2026-09-10) — working copy of 01's PRESETS.tsv; ⛔ 01's file is untouched, this file is the parent's; regenerate from the parent's scratch scripts, never hand-edit rows.
# presetdiff.py v1 (2026-09-10) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python presetdiff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# SCOPE: the `generated` bucket only — Data/, Lua/BuildingTemplate/, Lua/XDef/, Lua/ClassDefs/. DLC/ excluded.
# PRESETS: 1.0.7=14409  1.1.0=14986. Identity is `class::id::group` (how the GAME names a preset), with id-less presets keyed `class::file#ordinal`. Matched presets whose FILE moved: 0. Ambiguous ids needing a disambiguator: 1.0.7=1 1.1.0=0.
# ⭐ ROUTED TO 02, NOT READ HERE: the tech registry exists TWICE in 1.1.0 — 264 `TechPreset` in 1.0.7 became 274 `TechPreset` PLUS 441 `Tech`, and 258 of the 1.0.7 ids appear under both classes in the new tree. Mechanical count only; what it means is a reader's question.
# ⛔ REORDER IS NOT A ROW, BY CONSTRUCTION: rows are keyed by key PATH, so re-emitting a preset's keys in another order with equal values yields nothing. 0 presets are in exactly that state — COUNTED here so that `no rows` and `never looked` do not look alike.
# ROWS BY CHURN CLASS: COMMENT=1  REINDEX=10462  REINDEX-SWAP=1924  T-ID=22  added-preset=1471  none=22738  removed-preset=894   ⭐ `none` is the READABLE PILE — the rows 04's registry agents actually read.
# ⭐ THE GENERATED-LUA TWINS, so 04 can confirm they carry nothing extra: 1.1.0 files parsed per registry — Data=2191, Lua/BuildingTemplate=292, Lua/ClassDefs=7, Lua/XDef=426 | 1.0.7 — Data=2143, Lua/BuildingTemplate=288, Lua/ClassDefs=9, Lua/XDef=400
# ⚠️ CHURN CLASSES ARE CLAIMS. Each is a rule asserting a row is uninteresting; `python tools/presetdiff.py --sample <class>` prints rows so one can be falsified. A single row where a rule hid a real value change VOIDS that class.
# 02 COLUMNS: prid = P + 1-based data-row index of PRESETS.tsv. system = preset:<class>; link = 03 (dlc-adjacent) | 04-E (the registry agent) | NOT-READ(churn) for REINDEX / T-ID / COMMENT (rule-classed and sampled by 01, unread here — TRIAGE.md §4). ⭐ READ by a registry agent: `none` + `REINDEX-SWAP` (01: must be read where order is semantic) + `added-preset` + `removed-preset` (real content, not churn).
# 02 DLC TAG on presets: T1 literal on class:id + key + both values; T2 narrowed on id + key + values ONLY — never on the class name (a registry is not a mention). Literal matching of all 25 terms would tag 8,209 readable rows (all of TechPreset and LawDef by class name).
# 02 FIELD-REPORT TAGS (README §2b), column `fr`: FR-1(c) = `none`/`added-preset` rows of ParticleSystemPreset, LightmodelPreset, ActionFX*, *Entity* registries (assets first spawned at new game); FR-2 = id/key/value naming DeepScan / UndergroundDeepScanning / Deep* resources / depth_layer.
prid	file	class	id	key	value107	value110	churn-class	flags	system	link	dlc	dlc_terms	dlc_literal	fr
P14151	Data/StoryBit/Boost9_Eureka.lua	StoryBit	Boost9_Eureka	qa_info.data[6].time	1554901161	<absent>	none		preset:StoryBit	04-E				
P14152	Data/StoryBit/Boost9_Eureka.lua	StoryBit	Boost9_Eureka	qa_info.data[6].user	"Radomir"	<absent>	none		preset:StoryBit	04-E				
P14153	Data/StoryBit/Boost9_Eureka.lua	StoryBit	Boost9_Eureka	qa_info.data[7].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14154	Data/StoryBit/Boost9_Eureka.lua	StoryBit	Boost9_Eureka	qa_info.data[7].time	1745415893	<absent>	none		preset:StoryBit	04-E				
P14155	Data/StoryBit/Boost9_Eureka.lua	StoryBit	Boost9_Eureka	qa_info.data[7].user	"Lina"	<absent>	none		preset:StoryBit	04-E				
P14156	Data/StoryBit/Boost9_Eureka.lua	StoryBit	Boost9_Eureka	qa_info.data[8].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14157	Data/StoryBit/Boost9_Eureka.lua	StoryBit	Boost9_Eureka	qa_info.data[8].time	1761663690	<absent>	none		preset:StoryBit	04-E				
P14158	Data/StoryBit/Boost9_Eureka.lua	StoryBit	Boost9_Eureka	qa_info.data[8].user	"Lina"	<absent>	none		preset:StoryBit	04-E				
P14159	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[1].Name	"morale_percent"	"funding_cost"	none		preset:StoryBit	04-E				
P14160	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[1].Value	100	300000000	none		preset:StoryBit	04-E				
P14161	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[1].__class	'StoryBitParamPercent'	'StoryBitParamFunding'	none		preset:StoryBit	04-E				
P14162	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[2].Name	"morale_gain"	"terr_water"	none		preset:StoryBit	04-E				
P14163	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[2].TerraformingParam	<absent>	"'WaterTP'"	REINDEX		preset:StoryBit	NOT-READ(churn)				
P14164	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[2].Value	20	2000	none		preset:StoryBit	04-E				
P14165	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[2].__class	'StoryBitParamNumber'	'StoryBitParamResourceTerraforming'	none		preset:StoryBit	04-E			Resource	
P14166	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[3].Name	"morale_sols"	"terr_atmo"	none		preset:StoryBit	04-E				
P14167	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[3].TerraformingParam	<absent>	"'AtmosphereTP'"	REINDEX		preset:StoryBit	NOT-READ(churn)				
P14168	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[3].Value	7200000	2000	none		preset:StoryBit	04-E				
P14169	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[3].__class	'StoryBitParamSols'	'StoryBitParamResourceTerraforming'	none		preset:StoryBit	04-E			Resource	
P14170	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[4].Name	"funding_cost"	<absent>	REINDEX		preset:StoryBit	NOT-READ(churn)				
P14171	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[4].Value	300000000	<absent>	REINDEX		preset:StoryBit	NOT-READ(churn)				
P14172	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[4].__class	'StoryBitParamFunding'	<absent>	REINDEX		preset:StoryBit	NOT-READ(churn)				
P14173	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[5].Name	"terr_water"	<absent>	REINDEX		preset:StoryBit	NOT-READ(churn)				
P14174	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[5].TerraformingParam	"'WaterTP'"	<absent>	REINDEX		preset:StoryBit	NOT-READ(churn)				
P14175	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[5].Value	2000	<absent>	REINDEX		preset:StoryBit	NOT-READ(churn)				
P14176	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[5].__class	'StoryBitParamResourceTerraforming'	<absent>	REINDEX		preset:StoryBit	NOT-READ(churn)			Resource	
P14177	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[6].Name	"terr_atmo"	<absent>	REINDEX		preset:StoryBit	NOT-READ(churn)				
P14178	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[6].TerraformingParam	"'AtmosphereTP'"	<absent>	REINDEX		preset:StoryBit	NOT-READ(churn)				
P14179	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[6].Value	2000	<absent>	REINDEX		preset:StoryBit	NOT-READ(churn)				
P14180	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Parameters[6].__class	'StoryBitParamResourceTerraforming'	<absent>	REINDEX		preset:StoryBit	NOT-READ(churn)			Resource	
P14181	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Prerequisites[5].Negate	true	<absent>	none		preset:StoryBit	04-E				
P14182	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Prerequisites[5].Rule	"NoTerraforming"	<absent>	none		preset:StoryBit	04-E				
P14183	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	Prerequisites[5].__class	'CheckGameRuleActive'	<absent>	none		preset:StoryBit	04-E				
P14184	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	qa_info.__class	'PresetQAInfo'	<absent>	none		preset:StoryBit	04-E				
P14185	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	qa_info.data[1].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14186	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	qa_info.data[1].time	1549615579	<absent>	none		preset:StoryBit	04-E				
P14187	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	qa_info.data[1].user	"Radomir"	<absent>	none		preset:StoryBit	04-E				
P14188	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	qa_info.data[2].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14189	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	qa_info.data[2].time	1552636322	<absent>	none		preset:StoryBit	04-E				
P14190	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	qa_info.data[2].user	"Radomir"	<absent>	none		preset:StoryBit	04-E				
P14191	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	qa_info.data[3].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14192	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	qa_info.data[3].time	1731058696	<absent>	none		preset:StoryBit	04-E				
P14193	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	qa_info.data[3].user	"Assen"	<absent>	none		preset:StoryBit	04-E				
P14194	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	qa_info.data[4].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14195	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	qa_info.data[4].time	1745394100	<absent>	none		preset:StoryBit	04-E				
P14196	Data/StoryBit/BrineDeposit.lua	StoryBit	BrineDeposit	qa_info.data[4].user	"Lina"	<absent>	none		preset:StoryBit	04-E				
P14197	Data/StoryBit/BrineDeposit_Expedition1.lua	StoryBit	BrineDeposit_Expedition1	qa_info.__class	'PresetQAInfo'	<absent>	none		preset:StoryBit	04-E				
P14198	Data/StoryBit/BrineDeposit_Expedition1.lua	StoryBit	BrineDeposit_Expedition1	qa_info.data[1].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14199	Data/StoryBit/BrineDeposit_Expedition1.lua	StoryBit	BrineDeposit_Expedition1	qa_info.data[1].time	1549615580	<absent>	none		preset:StoryBit	04-E				
P14200	Data/StoryBit/BrineDeposit_Expedition1.lua	StoryBit	BrineDeposit_Expedition1	qa_info.data[1].user	"Radomir"	<absent>	none		preset:StoryBit	04-E				
P14201	Data/StoryBit/BrineDeposit_Expedition1.lua	StoryBit	BrineDeposit_Expedition1	qa_info.data[2].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14202	Data/StoryBit/BrineDeposit_Expedition1.lua	StoryBit	BrineDeposit_Expedition1	qa_info.data[2].time	1552636462	<absent>	none		preset:StoryBit	04-E				
P14203	Data/StoryBit/BrineDeposit_Expedition1.lua	StoryBit	BrineDeposit_Expedition1	qa_info.data[2].user	"Radomir"	<absent>	none		preset:StoryBit	04-E				
P14204	Data/StoryBit/BrineDeposit_Expedition1.lua	StoryBit	BrineDeposit_Expedition1	qa_info.data[3].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14205	Data/StoryBit/BrineDeposit_Expedition1.lua	StoryBit	BrineDeposit_Expedition1	qa_info.data[3].time	1731058696	<absent>	none		preset:StoryBit	04-E				
P14206	Data/StoryBit/BrineDeposit_Expedition1.lua	StoryBit	BrineDeposit_Expedition1	qa_info.data[3].user	"Assen"	<absent>	none		preset:StoryBit	04-E				
P14207	Data/StoryBit/BrineDeposit_Expedition1.lua	StoryBit	BrineDeposit_Expedition1	qa_info.data[4].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14208	Data/StoryBit/BrineDeposit_Expedition1.lua	StoryBit	BrineDeposit_Expedition1	qa_info.data[4].time	1745394269	<absent>	none		preset:StoryBit	04-E				
P14209	Data/StoryBit/BrineDeposit_Expedition1.lua	StoryBit	BrineDeposit_Expedition1	qa_info.data[4].user	"Lina"	<absent>	none		preset:StoryBit	04-E				
P14210	Data/StoryBit/BuildingClogged.lua	StoryBit	BuildingClogged	ActivationEffects[1].Reason	<absent>	T(789863173059, "Clogged after a Dust Storm.")	none		preset:StoryBit	04-E				
P14211	Data/StoryBit/BuildingClogged.lua	StoryBit	BuildingClogged	[7].Effects[1].Reason	<absent>	T(149427596640, "Electronics failure after Dust Storm. Requires additional maintenance.")	none		preset:StoryBit	04-E				
P14212	Data/StoryBit/BuildingClogged.lua	StoryBit	BuildingClogged	qa_info.__class	'PresetQAInfo'	<absent>	none		preset:StoryBit	04-E				
P14213	Data/StoryBit/BuildingClogged.lua	StoryBit	BuildingClogged	qa_info.data[1].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14214	Data/StoryBit/BuildingClogged.lua	StoryBit	BuildingClogged	qa_info.data[1].time	1744701162	<absent>	none		preset:StoryBit	04-E				
P14215	Data/StoryBit/BuildingClogged.lua	StoryBit	BuildingClogged	qa_info.data[1].user	"Lina"	<absent>	none		preset:StoryBit	04-E				
P14216	Data/StoryBit/BuildingClogged_1_FixAfterStorm.lua	StoryBit	BuildingClogged_1_FixAfterStorm	qa_info.__class	'PresetQAInfo'	<absent>	none		preset:StoryBit	04-E				
P14217	Data/StoryBit/BuildingClogged_1_FixAfterStorm.lua	StoryBit	BuildingClogged_1_FixAfterStorm	qa_info.data[1].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14218	Data/StoryBit/BuildingClogged_1_FixAfterStorm.lua	StoryBit	BuildingClogged_1_FixAfterStorm	qa_info.data[1].time	1768829473	<absent>	none		preset:StoryBit	04-E				
P14219	Data/StoryBit/BuildingClogged_1_FixAfterStorm.lua	StoryBit	BuildingClogged_1_FixAfterStorm	qa_info.data[1].user	"Lina"	<absent>	none		preset:StoryBit	04-E				
P14220	Data/StoryBit/CanSeeOurHouseFromHere.lua	StoryBit	CanSeeOurHouseFromHere	qa_info.__class	'PresetQAInfo'	<absent>	none		preset:StoryBit	04-E				
P14221	Data/StoryBit/CanSeeOurHouseFromHere.lua	StoryBit	CanSeeOurHouseFromHere	qa_info.data[1].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14222	Data/StoryBit/CanSeeOurHouseFromHere.lua	StoryBit	CanSeeOurHouseFromHere	qa_info.data[1].time	1625065375	<absent>	none		preset:StoryBit	04-E				
P14223	Data/StoryBit/CanSeeOurHouseFromHere.lua	StoryBit	CanSeeOurHouseFromHere	qa_info.data[2].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14224	Data/StoryBit/CanSeeOurHouseFromHere.lua	StoryBit	CanSeeOurHouseFromHere	qa_info.data[2].time	1731106069	<absent>	none		preset:StoryBit	04-E				
P14225	Data/StoryBit/CanSeeOurHouseFromHere.lua	StoryBit	CanSeeOurHouseFromHere	qa_info.data[2].user	"Assen"	<absent>	none		preset:StoryBit	04-E				
P14226	Data/StoryBit/CanSeeOurHouseFromHere.lua	StoryBit	CanSeeOurHouseFromHere	qa_info.data[3].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14227	Data/StoryBit/CanSeeOurHouseFromHere.lua	StoryBit	CanSeeOurHouseFromHere	qa_info.data[3].time	1745326335	<absent>	none		preset:StoryBit	04-E				
P14228	Data/StoryBit/CanSeeOurHouseFromHere.lua	StoryBit	CanSeeOurHouseFromHere	qa_info.data[3].user	"Lina"	<absent>	none		preset:StoryBit	04-E				
P14229	Data/StoryBit/CanSeeOurHouseFromHere.lua	StoryBit	CanSeeOurHouseFromHere	qa_info.data[4].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14230	Data/StoryBit/CanSeeOurHouseFromHere.lua	StoryBit	CanSeeOurHouseFromHere	qa_info.data[4].time	1756809724	<absent>	none		preset:StoryBit	04-E				
P14231	Data/StoryBit/CanSeeOurHouseFromHere.lua	StoryBit	CanSeeOurHouseFromHere	qa_info.data[4].user	"Assen"	<absent>	none		preset:StoryBit	04-E				
P14232	Data/StoryBit/CatchARide.lua	StoryBit	CatchARide	qa_info.__class	'PresetQAInfo'	<absent>	none		preset:StoryBit	04-E				
P14233	Data/StoryBit/CatchARide.lua	StoryBit	CatchARide	qa_info.data[1].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14234	Data/StoryBit/CatchARide.lua	StoryBit	CatchARide	qa_info.data[1].time	1745326421	<absent>	none		preset:StoryBit	04-E				
P14235	Data/StoryBit/CatchARide.lua	StoryBit	CatchARide	qa_info.data[1].user	"Lina"	<absent>	none		preset:StoryBit	04-E				
P14236	Data/StoryBit/ChildrenOfTomorrow.lua	StoryBit	ChildrenOfTomorrow	[2].Effects[1].Effects[1].Prop	"base_morale"	<absent>	none		preset:StoryBit	04-E				
P14237	Data/StoryBit/ChildrenOfTomorrow.lua	StoryBit	ChildrenOfTomorrow	[2].Effects[1].Effects[1].Sols	7200000	<absent>	none		preset:StoryBit	04-E				
P14238	Data/StoryBit/ChildrenOfTomorrow.lua	StoryBit	ChildrenOfTomorrow	[2].Effects[1].Effects[1].Stat	<absent>	"Morale"	none		preset:StoryBit	04-E				
P14239	Data/StoryBit/ChildrenOfTomorrow.lua	StoryBit	ChildrenOfTomorrow	[2].Effects[1].Effects[1].__class	'ModifyObject'	'ModifyColonistStat'	none		preset:StoryBit	04-E				
P14240	Data/StoryBit/ChildrenOfTomorrow.lua	StoryBit	ChildrenOfTomorrow	[2].Effects[1].Effects[1].param_bindings.Sols	"morale_sols"	<absent>	none		preset:StoryBit	04-E				
P14241	Data/StoryBit/ChildrenOfTomorrow.lua	StoryBit	ChildrenOfTomorrow	[2].Effects[2].Effects[1].Prop	"base_morale"	<absent>	none		preset:StoryBit	04-E				
P14242	Data/StoryBit/ChildrenOfTomorrow.lua	StoryBit	ChildrenOfTomorrow	[2].Effects[2].Effects[1].Sols	7200000	<absent>	none		preset:StoryBit	04-E				
P14243	Data/StoryBit/ChildrenOfTomorrow.lua	StoryBit	ChildrenOfTomorrow	[2].Effects[2].Effects[1].Stat	<absent>	"Morale"	none		preset:StoryBit	04-E				
P14244	Data/StoryBit/ChildrenOfTomorrow.lua	StoryBit	ChildrenOfTomorrow	[2].Effects[2].Effects[1].__class	'ModifyObject'	'ModifyColonistStat'	none		preset:StoryBit	04-E				
P14245	Data/StoryBit/ChildrenOfTomorrow.lua	StoryBit	ChildrenOfTomorrow	[2].Effects[2].Effects[1].param_bindings.Sols	"morale_sols"	<absent>	none		preset:StoryBit	04-E				
P14246	Data/StoryBit/ChildrenOfTomorrow.lua	StoryBit	ChildrenOfTomorrow	qa_info.__class	'PresetQAInfo'	<absent>	none		preset:StoryBit	04-E				
P14247	Data/StoryBit/ChildrenOfTomorrow.lua	StoryBit	ChildrenOfTomorrow	qa_info.data[1].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14248	Data/StoryBit/ChildrenOfTomorrow.lua	StoryBit	ChildrenOfTomorrow	qa_info.data[1].time	1625143231	<absent>	none		preset:StoryBit	04-E				
P14249	Data/StoryBit/ChildrenOfTomorrow.lua	StoryBit	ChildrenOfTomorrow	qa_info.data[2].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14250	Data/StoryBit/ChildrenOfTomorrow.lua	StoryBit	ChildrenOfTomorrow	qa_info.data[2].time	1739976209	<absent>	none		preset:StoryBit	04-E				
P14251	Data/StoryBit/ChildrenOfTomorrow.lua	StoryBit	ChildrenOfTomorrow	qa_info.data[2].user	"Lina"	<absent>	none		preset:StoryBit	04-E				
P14252	Data/StoryBit/ChildrenOfTomorrow_TheAdvent1.lua	StoryBit	ChildrenOfTomorrow_TheAdvent1	qa_info.__class	'PresetQAInfo'	<absent>	none		preset:StoryBit	04-E				
P14253	Data/StoryBit/ChildrenOfTomorrow_TheAdvent1.lua	StoryBit	ChildrenOfTomorrow_TheAdvent1	qa_info.data[1].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14254	Data/StoryBit/ChildrenOfTomorrow_TheAdvent1.lua	StoryBit	ChildrenOfTomorrow_TheAdvent1	qa_info.data[1].time	1637247374	<absent>	none		preset:StoryBit	04-E				
P14255	Data/StoryBit/ChildrenOfTomorrow_TheAdvent1.lua	StoryBit	ChildrenOfTomorrow_TheAdvent1	qa_info.data[2].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14256	Data/StoryBit/ChildrenOfTomorrow_TheAdvent1.lua	StoryBit	ChildrenOfTomorrow_TheAdvent1	qa_info.data[2].time	1739797138	<absent>	none		preset:StoryBit	04-E				
P14257	Data/StoryBit/ChildrenOfTomorrow_TheAdvent1.lua	StoryBit	ChildrenOfTomorrow_TheAdvent1	qa_info.data[2].user	"Lina"	<absent>	none		preset:StoryBit	04-E				
P14258	Data/StoryBit/ChildrenOfTomorrow_TheAdvent1_Repeatable.lua	StoryBit	ChildrenOfTomorrow_TheAdvent1_Repeatable	qa_info.__class	'PresetQAInfo'	<absent>	none		preset:StoryBit	04-E				
P14259	Data/StoryBit/ChildrenOfTomorrow_TheAdvent1_Repeatable.lua	StoryBit	ChildrenOfTomorrow_TheAdvent1_Repeatable	qa_info.data[1].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14260	Data/StoryBit/ChildrenOfTomorrow_TheAdvent1_Repeatable.lua	StoryBit	ChildrenOfTomorrow_TheAdvent1_Repeatable	qa_info.data[1].time	1637247374	<absent>	none		preset:StoryBit	04-E				
P14261	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2	qa_info.__class	'PresetQAInfo'	<absent>	none		preset:StoryBit	04-E				
P14262	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2	qa_info.data[1].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14263	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2	qa_info.data[1].time	1637247374	<absent>	none		preset:StoryBit	04-E				
P14264	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2	qa_info.data[2].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14265	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2	qa_info.data[2].time	1731576110	<absent>	none		preset:StoryBit	04-E				
P14266	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2	qa_info.data[2].user	"Lina"	<absent>	none		preset:StoryBit	04-E				
P14267	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2	qa_info.data[3].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14268	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2	qa_info.data[3].time	1739797138	<absent>	none		preset:StoryBit	04-E				
P14269	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2	qa_info.data[3].user	"Lina"	<absent>	none		preset:StoryBit	04-E				
P14270	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2_Repeatable.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2_Repeatable	Effects[1].Effects[1].Prop	"base_morale"	<absent>	none		preset:StoryBit	04-E				
P14271	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2_Repeatable.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2_Repeatable	Effects[1].Effects[1].Sols	3600000	<absent>	none		preset:StoryBit	04-E				
P14272	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2_Repeatable.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2_Repeatable	Effects[1].Effects[1].Stat	<absent>	"Morale"	none		preset:StoryBit	04-E				
P14273	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2_Repeatable.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2_Repeatable	Effects[1].Effects[1].__class	'ModifyObject'	'ModifyColonistStat'	none		preset:StoryBit	04-E				
P14274	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2_Repeatable.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2_Repeatable	Effects[1].Effects[1].param_bindings.Sols	"morale_up_sols"	<absent>	none		preset:StoryBit	04-E				
P14275	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2_Repeatable.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2_Repeatable	Parameters[2].Name	"morale_up_sols"	<absent>	none		preset:StoryBit	04-E				
P14276	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2_Repeatable.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2_Repeatable	Parameters[2].Value	3600000	<absent>	none		preset:StoryBit	04-E				
P14277	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2_Repeatable.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2_Repeatable	Parameters[2].__class	'StoryBitParamSols'	<absent>	none		preset:StoryBit	04-E				
P14278	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2_Repeatable.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2_Repeatable	qa_info.__class	'PresetQAInfo'	<absent>	none		preset:StoryBit	04-E				
P14279	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2_Repeatable.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2_Repeatable	qa_info.data[1].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14280	Data/StoryBit/ChildrenOfTomorrow_TheAdvent2_Repeatable.lua	StoryBit	ChildrenOfTomorrow_TheAdvent2_Repeatable	qa_info.data[1].time	1637247374	<absent>	none		preset:StoryBit	04-E				
P14281	Data/StoryBit/ColdMachines.lua	StoryBit	ColdMachines	Prerequisites[2].check_script[1][2][1].Params	"Param1:bool"	<absent>	none		preset:StoryBit	04-E				
P14282	Data/StoryBit/ColdMachines.lua	StoryBit	ColdMachines	Prerequisites[2].check_script[2].Params	"Param1:bool"	<absent>	none		preset:StoryBit	04-E				
P14283	Data/StoryBit/ColdMachines.lua	StoryBit	ColdMachines	qa_info.__class	'PresetQAInfo'	<absent>	none		preset:StoryBit	04-E				
P14284	Data/StoryBit/ColdMachines.lua	StoryBit	ColdMachines	qa_info.data[1].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
P14285	Data/StoryBit/ColdMachines.lua	StoryBit	ColdMachines	qa_info.data[1].time	1731003414	<absent>	none		preset:StoryBit	04-E				
P14286	Data/StoryBit/ColdMachines.lua	StoryBit	ColdMachines	qa_info.data[1].user	"Assen"	<absent>	none		preset:StoryBit	04-E				
P14287	Data/StoryBit/ColdMachines.lua	StoryBit	ColdMachines	qa_info.data[2].action	"Modified"	<absent>	none		preset:StoryBit	04-E				
