# 02 triage tags (vanillahunt link 02, smr-bugfixpack-b6, 2026-09-10) — working copy of 01's CALLERS.tsv; ⛔ 01's file is untouched, this file is the parent's; regenerate from the parent's scratch scripts, never hand-edit rows.
# treediff.py v1.2 (2026-09-10, indented orphans covered; NOROWS) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python treediff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# NORMALISATION: CRLF->LF, trailing whitespace stripped per line; leading indentation KEPT; ⭐ COMMENTS ARE KEPT AND COUNT — a whitespace-only diff is NOT a row, a changed comment IS a row.
# DELIMITER: luafn.find_bodies, imported not re-implemented. Keys collapse `Class:Method` and `Class.Method`; the separator actually written is the first character of the sig columns.
# COVERAGE (v1.1): indent-0 declarations, five forms (function C:M / function C.M / function G / local function f / [local] x = function), PLUS every INDENTED declaration of those forms that lies OUTSIDE every enumerated span — table-field methods, sequence `Run = function(seq_state)` steps, file-level nested locals — keyed `name@<anchor>` and flagged INDENTED (ONE-LINE when the declaration closes itself: that row hashes its own line only, deliberately, so a neighbour's edit cannot re-hash it; the indent-0 pass keeps the delimiter's over-span untouched, checklist 135). Indented declarations INSIDE an enumerated span are covered by the outer body's hash and not listed. Orphans on the 1.1.0 side: 1050 in `hand` files, 1885 in `generated` (613 one-line); 1377 identical across the trees, 1910 rows. Total indented declarations for comparison: 8473 (4883 hand, 3590 generated). STILL NOT COVERED: every anonymous `function(` literal passed as an argument. ⛔ A function never emitted is not a function that did not change.
# FILES: changed=2437 identical=1963 added=166 removed=36 (DLC/ excluded: 151 paths). ⭐ MANIFEST RE-DERIVATION CONTROL vs chain README §0 (which counts DLC): 2437+7=2444 changed, 1963+5=1968 identical, 166+139=305 added, 36+0=36 removed — MATCHES; the 139 DLC adds are 138 `DLC/norman` + 1 `DLC/thomas`.
# FPK PARITY (EF-085, measured 2026-09-10): every `Lua/`, `CommonLua/` and `Data/` file in the archived 1.1.0 Src ships BYTE-IDENTICAL in Packs\Lua.fpk / Packs\Data.fpk — 0 divergent. ⇒ NO ROW CARRIES `FPK-DIVERGENT`, because there is nothing to flag. ⛔ That proves the bytes match, not that the game executes them (EF-078 stands).
# FUNCTIONS: 1.0.7=27762 1.1.0=30355 | IDENTICAL (counted, not listed)=23516 | SPAN-SUSPECT=441 declarations (the one-line-function trap, MEASURED — see the tool header; ⛔ NOT fixed here, a delimiter change re-hashes every SRC: pin in Code/) | MULTI=474 declarations | spans reaching EOF=567
# RENAME? is a HINT, never a verdict, and it is GUARDED: a partner needs >=4 distinct non-blank body lines and <=3 candidates. Rejected as too trivial to be evidence: 706 added rows (bodies like `end` or `return true`); rejected as ambiguous (one body, many partners): 0. Those are NOT `no match` — they are `too generic to say`.
# CALLERS: class (b′). Every call site, in BOTH trees, of every `sig` or `body+sig` function in a `hand` file (290 callees).
# ⭐⭐ READ THIS FIRST: **a `same` call line against a CHANGED SIGNATURE is the F117 shape, and it is the single highest-yield row class in this chain.** The callee's contract moved; this call site's text did not. F117 is exactly that, and the developers wrote it themselves. status counts: changed=682 gone=331 new=618 same=2465
# `same`-against-changed-signature by file, top 12: Lua/Buildings/StorageDepot.lua=39 | CommonLua/Ged/GedPropEditors.lua=38 | Lua/Mysteries/Fireflies.lua=34 | Lua/Buildings/Building.lua=31 | Lua/Construction/Construction.lua=30 | CommonLua/Ged.lua=29 | Lua/Mysteries/MirrorSphere.lua=28 | CommonLua/Ged/GedPanel.lua=26 | Lua/UniversalRocket.lua=25 | Lua/Mysteries/Crystals.lua=25 | Lua/Buildings/RocketBase.lua=22 | Lua/Meteors.lua=22
# ⛔ TEXT-LEVEL, AND THAT IS THE WHOLE BOUND. Matching is `Name(`, `:Name(`, `.Name(` by text on the bare name, so it CANNOT see a dynamic dispatch (`self[name]`, a preset's `func` field, `Msg` handlers — chain blind spot 7), it cannot tell two classes' same-named methods apart, and it counts a mention inside a string or a comment. ⛔ IT DOES NOT BOUND REACH.
# PAIRING RULE, stated because it is an assumption: within one file, the k-th call site of a name in 1.0.7 is paired with the k-th in 1.1.0. Equal text => `same`, different => `changed`, unpaired => `new`/`gone`. If call sites were REORDERED inside a file, that pairing mislabels — read the line, not the label.
# 02 UNIT D (the b′ pass): every `same` row carries verdict F117-SHAPE | benign | unsure + one sentence. Method: signature shape per callee (appended / trailing-removed / renamed / inserted / to-varargs / varargs-named / other), a CALL-FORM homonym test (a bare `Name(` cannot reach a method callee; `x:Name(` cannot reach a global), the caller path (hand / generated / tooling-by-path), and for appended parameters whether the 1.1.0 callee body indexes the new parameter unguarded (measured: none does). Meaning-changed slots were read in the callee body (tri_dcheck). ⛔ Text-level caller table: a benign verdict bounds nothing about dynamic dispatch (chain blind spot 7). F117-SHAPE rows are CANDIDATES, TAKEABLE WHEN the owning link reads the caller's body — not C entries.
# 02 COLUMNS: cid = C + 1-based data-row index of CALLERS.tsv; verdict, why, caller_system, caller_link (03 when the CALLEE row is dlc-adjacent), homonym, caller_path. Rows whose status is not `same` carry no verdict (not in unit D).
cid	callee_file	callee_function	name	call_file	call_line107	call_line110	status	call_text	verdict	why	caller_system	caller_link	homonym	caller_path
C02690	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Diggers.lua	190	190	same	PlayFX("AlienDiggerDestroyWarning", "start", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02691	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Diggers.lua	248	248	same	PlayFX("AlienDiggerLanding", "start", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02692	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Diggers.lua	250	250	same	PlayFX("AlienDiggerLanding", "hit-ground", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02693	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Diggers.lua	255	255	same	PlayFX("AlienDiggerDigging", "start", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02694	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Diggers.lua	257	257	same	PlayFX("AlienDiggerDigging", "end", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02695	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Diggers.lua	261	261	same	PlayFX("AlienDiggerDigging", "idle", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02696	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Diggers.lua	287	287	same	PlayFX("AlienDiggerTakeoff", "start", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02697	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Diggers.lua	290	290	same	PlayFX("AlienDiggerTakeoff", "end", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02698	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Diggers.lua	332	332	same	PlayFX("Deconstruct", "end", self, nil, self:GetPos())	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 5, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02699	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Diggers.lua	337	337	same	PlayFX("Deconstruct", "cancel", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02700	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Diggers.lua	343	343	same	PlayFX("Deconstruct", "start", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02701	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	129	128	same	PlayFX("Spawn", "start", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02702	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	336	338	same	PlayFX("Release", "start", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02703	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	337	339	same	PlayFX("Release", "start", self.water_source)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02704	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	339	341	same	PlayFX("Release", "end", self.water_source)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02705	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	340	342	same	PlayFX("Release", "end", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02706	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	343	345	same	PlayFX("MakeElectricity", "end", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02707	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	344	346	same	PlayFX("MakeElectricity", "end", self.water_source)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02708	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	349	351	same	PlayFX("DrainWater", "end", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02709	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	391	393	same	PlayFX("Emerge", "start", self, self.sinkhole)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 4, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02710	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	416	421	same	PlayFX("Dive", "start", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02711	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	418	423	same	PlayFX("Emerge", "end", self, self.sinkhole)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 4, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02712	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	447	452	same	PlayFX("Trap", "start", self.water_source)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02713	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	448	453	same	PlayFX("Trap", "start", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02714	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	450	455	same	PlayFX("Trap", "end", self.water_source)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02715	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	451	456	same	PlayFX("Trap", "end", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02716	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	476	481	same	PlayFX("MakeElectricity", "start", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02717	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	477	482	same	PlayFX("MakeElectricity", "start", self.water_source)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02718	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	493	498	same	PlayFX("Approach", "start", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02719	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	517	522	same	PlayFX("Approach", "end", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02720	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	518	523	same	PlayFX("DrainWater", "start", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02721	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	535	540	same	PlayFX("Kill", "start", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02722	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	536	541	same	PlayFX("Kill", "start", self.water_source)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02723	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	538	543	same	PlayFX("Kill", "end", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02724	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	539	544	same	PlayFX("Kill", "end", self.water_source)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02725	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	596	599	same	PlayFX("ContainFireflies", "end", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02726	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	598	601	same	PlayFX("WorkEmpty", "start", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02727	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	600	603	same	PlayFX("WorkEmpty", "end", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02728	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	601	604	same	PlayFX("ContainFireflies", "start", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02729	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	604	607	same	PlayFX("ContainFireflies", "end", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02730	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	607	610	same	PlayFX("WorkEmpty", "end", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02731	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	694	697	same	PlayFX("MakeElectricity", "start", trap)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02732	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Fireflies.lua	697	700	same	PlayFX("MakeElectricity", "start", firefly)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02733	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Metatron.lua	78	78	same	PlayFX("MetatronRotation", moment .. i, self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02734	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Metatron.lua	126	126	same	PlayFX("MetatronPreArrive", "start", self, nil, pos)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 5, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02735	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Metatron.lua	131	131	same	PlayFX("MetatronArrive", "start", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02736	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Metatron.lua	136	136	same	PlayFX("MetatronArrive", "end", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
C02737	CommonLua/Classes/ActionFX.lua	ActionFXColorization.PlayFX	PlayFX	Lua/Mysteries/Metatron.lua	167	167	same	PlayFX("MetatronLeave", "start", self)	benign	benign BY SHAPE: appended trailing action_pos,action_dir; this call passes 3, so they arrive nil and the caller keeps the pre-1.1.0 behaviour (body: action_pos passed-on, action_dir passed-on) — whether this caller NEEDED the new behaviour is not read here	story	04-B	homonym	hand
