# Link 03 close-out snapshot 2026-09-10; read attestations, not automated clearance.
surface	key	file	subject	span107	span110	original_link	owner	read_status	reader	fr	evidence
PRESETS	P05973	Data/Label.lua	Label|Data/Label.lua#56|[2]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P05980	Data/Label.lua	Label|Data/Label.lua#59|[2]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06068	Data/LawDef/LawDef-Independence.lua	LawDef|Independence|Parameters[1].PresetClass			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06132	Data/LawDef/LawDef-Governance.lua	LawDef|Policy_Apportionment_DomeBased|msg_reactions[1].Handler			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06168	Data/LawDef/LawDef-Governance.lua	LawDef|Policy_Apportionment_DomeWinnerTakesAll|msg_reactions[1].Handler			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06174	Data/LawDef/LawDef-Governance.lua	LawDef|Policy_Apportionment_LeadingParty|msg_reactions[1].Handler			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06208	Data/LawDef/LawDef-Governance.lua	LawDef|Policy_Apportionment_Representative|msg_reactions[1].Handler			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06224	Data/LawDef/LawDef-Governance.lua	LawDef|Policy_Apportionment_SingleParty|FactionLikes[13].Faction			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06282	Data/LawDef/LawDef-Governance.lua	LawDef|Policy_AssemblyType_Governing|FactionLikes[9].Faction			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06427	Data/LawDef/LawDef-Welfare.lua	LawDef|Policy_Childcare_Happy|msg_reactions[1].Handler			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06428	Data/LawDef/LawDef-Welfare.lua	LawDef|Policy_Childcare_Indoctrinated|ChooseTarget			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06437	Data/LawDef/LawDef-Welfare.lua	LawDef|Policy_Childcare_Indoctrinated|msg_reactions[1].Handler			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06508	Data/LawDef/LawDef-Technology.lua	LawDef|Policy_DroneHubEfficiency|Effects[1].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06513	Data/LawDef/LawDef-Technology.lua	LawDef|Policy_DroneHubEfficiency|Effects[2].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06540	Data/LawDef/LawDef-Technology.lua	LawDef|Policy_DroneHubEfficiency|FactionLikes[6].Faction			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06609	Data/LawDef/LawDef-Efficiency.lua	LawDef|Policy_Earthsick_PaymentToLeave|msg_reactions[1].Handler			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06617	Data/LawDef/LawDef-Research.lua	LawDef|Policy_Education_Indoctrination|ChooseTarget			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06629	Data/LawDef/LawDef-Research.lua	LawDef|Policy_Education_Indoctrination|msg_reactions[1].Handler			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06658	Data/LawDef/LawDef-Research.lua	LawDef|Policy_Education_Research|msg_reactions[1].Handler			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06665	Data/LawDef/LawDef-Efficiency.lua	LawDef|Policy_EffectiveGoverning|FactionLikes[9].Faction			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06719	Data/LawDef/LawDef-Earth.lua	LawDef|Policy_Exploration_Funding|msg_reactions[1].Handler			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06752	Data/LawDef/LawDef-Research.lua	LawDef|Policy_ForestationEffort|Effects[1].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06758	Data/LawDef/LawDef-Research.lua	LawDef|Policy_ForestationEffort|Effects[2].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06888	Data/LawDef/LawDef-Earth.lua	LawDef|Policy_Milestones_Applicants|msg_reactions[1].Handler			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06891	Data/LawDef/LawDef-Earth.lua	LawDef|Policy_Milestones_Exports|Effects[1].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06899	Data/LawDef/LawDef-Earth.lua	LawDef|Policy_Milestones_Exports|msg_reactions[1].Handler			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06902	Data/LawDef/LawDef-Earth.lua	LawDef|Policy_Milestones_Funding|msg_reactions[1].Handler			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06907	Data/LawDef/LawDef-Research.lua	LawDef|Policy_NativeFood|Obsolete			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06908	Data/LawDef/LawDef-Research.lua	LawDef|Policy_NativeFood|Prerequisite.Params			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06909	Data/LawDef/LawDef-Research.lua	LawDef|Policy_NativeFood|Prerequisite.__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06910	Data/LawDef/LawDef-Research.lua	LawDef|Policy_NativeFood|Prerequisite.eval			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06911	Data/LawDef/LawDef-Research.lua	LawDef|Policy_NativeFood|Prerequisite[1].Negate			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06912	Data/LawDef/LawDef-Research.lua	LawDef|Policy_NativeFood|Prerequisite[1].Rule			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06913	Data/LawDef/LawDef-Research.lua	LawDef|Policy_NativeFood|Prerequisite[1].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06977	Data/LawDef/LawDef-Governance.lua	LawDef|Policy_PoliticalOpponents_Banish|FactionLikes[8].Faction			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06980	Data/LawDef/LawDef-Governance.lua	LawDef|Policy_PoliticalOpponents_Banish|FactionLikes[9].Faction			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P06995	Data/LawDef/LawDef-Governance.lua	LawDef|Policy_PoliticalOpponents_Outlaw|FactionLikes[10].Faction			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07089	Data/LawDef/LawDef-Efficiency.lua	LawDef|Policy_Renegades_Banish|FactionLikes[10].Faction			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07147	Data/LawDef/LawDef-Efficiency.lua	LawDef|Policy_Renegades_Reform|FactionLikes[5].Faction			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07150	Data/LawDef/LawDef-Efficiency.lua	LawDef|Policy_Renegades_Reform|FactionLikes[6].Faction			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07204	Data/LawDef/LawDef-Research.lua	LawDef|Policy_ResearchFocus_Biotech|description			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07241	Data/LawDef/LawDef-Research.lua	LawDef|Policy_ResearchFocus_Engineering|description			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07270	Data/LawDef/LawDef-Research.lua	LawDef|Policy_ResearchFocus_Physics|FactionLikes[8].Explanation			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07278	Data/LawDef/LawDef-Research.lua	LawDef|Policy_ResearchFocus_Physics|Parameters[2].Value[1]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07279	Data/LawDef/LawDef-Research.lua	LawDef|Policy_ResearchFocus_Physics|description			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07280	Data/LawDef/LawDef-Research.lua	LawDef|Policy_ResearchFocus_Physics|display_name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07299	Data/LawDef/LawDef-Research.lua	LawDef|Policy_ResearchFocus_ReconAndExpansion|description			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07330	Data/LawDef/LawDef-Research.lua	LawDef|Policy_ResearchFocus_Robotics|FactionLikes[5].Faction			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07348	Data/LawDef/LawDef-Research.lua	LawDef|Policy_ResearchFocus_Robotics|description			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07360	Data/LawDef/LawDef-Research.lua	LawDef|Policy_ResearchFocus_Social|description			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07418	Data/LawDef/LawDef-Research.lua	LawDef|Policy_ResearchFocus_Terraforming|description			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07428	Data/LawDef/LawDef-Earth.lua	LawDef|Policy_ResourceSubsidies_Food|Effects[1].Prop			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07429	Data/LawDef/LawDef-Earth.lua	LawDef|Policy_ResourceSubsidies_Food|FactionLikes[10].VoteOnly			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07430	Data/LawDef/LawDef-Earth.lua	LawDef|Policy_ResourceSubsidies_Food|FactionLikes[11].VoteOnly			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07431	Data/LawDef/LawDef-Earth.lua	LawDef|Policy_ResourceSubsidies_Food|FactionLikes[1].VoteOnly			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07432	Data/LawDef/LawDef-Earth.lua	LawDef|Policy_ResourceSubsidies_Food|FactionLikes[2].VoteOnly			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07433	Data/LawDef/LawDef-Earth.lua	LawDef|Policy_ResourceSubsidies_Food|FactionLikes[3].VoteOnly			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07434	Data/LawDef/LawDef-Earth.lua	LawDef|Policy_ResourceSubsidies_Food|FactionLikes[5].VoteOnly			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07435	Data/LawDef/LawDef-Earth.lua	LawDef|Policy_ResourceSubsidies_Food|FactionLikes[6].VoteOnly			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07436	Data/LawDef/LawDef-Earth.lua	LawDef|Policy_ResourceSubsidies_Food|FactionLikes[9].VoteOnly			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07437	Data/LawDef/LawDef-Earth.lua	LawDef|Policy_ResourceSubsidies_Food|description			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07497	Data/LawDef/LawDef-Technology.lua	LawDef|Policy_SensorTowers_ExtraScanning|Effects[1].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07547	Data/LawDef/LawDef-Technology.lua	LawDef|Policy_SensorTowers_Navigation|Effects[1].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07563	Data/LawDef/LawDef-Technology.lua	LawDef|Policy_SensorTowers_ResearchStation|Effects[1].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07595	Data/LawDef/LawDef-Technology.lua	LawDef|Policy_SensorTowers_SoilImprovement|Effects[1].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07626	Data/LawDef/LawDef-Technology.lua	LawDef|Policy_ShuttleFuelEfficiency|Effects[1].Prop			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07627	Data/LawDef/LawDef-Technology.lua	LawDef|Policy_ShuttleFuelEfficiency|Effects[1].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07631	Data/LawDef/LawDef-Technology.lua	LawDef|Policy_ShuttleFuelEfficiency|Effects[2].Prop			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07632	Data/LawDef/LawDef-Technology.lua	LawDef|Policy_ShuttleFuelEfficiency|Effects[2].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07695	Data/LawDef/LawDef-Founder Stage.lua	LawDef|Policy_SkipFounderStage|Prerequisite.eval			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07697	Data/LawDef/LawDef-Founder Stage.lua	LawDef|Policy_SkipFounderStage|msg_reactions[1].Handler			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07698	Data/LawDef/LawDef-Founder Stage.lua	LawDef|Policy_SkipFounderStage|msg_reactions[2].Handler			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07723	Data/LawDef/LawDef-Research.lua	LawDef|Policy_SpaceFarming|Obsolete			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07724	Data/LawDef/LawDef-Research.lua	LawDef|Policy_SpaceFarming|Prerequisite.Params			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07725	Data/LawDef/LawDef-Research.lua	LawDef|Policy_SpaceFarming|Prerequisite.__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07726	Data/LawDef/LawDef-Research.lua	LawDef|Policy_SpaceFarming|Prerequisite.eval			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07727	Data/LawDef/LawDef-Research.lua	LawDef|Policy_SpaceFarming|Prerequisite[1].Negate			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07728	Data/LawDef/LawDef-Research.lua	LawDef|Policy_SpaceFarming|Prerequisite[1].Rule			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07729	Data/LawDef/LawDef-Research.lua	LawDef|Policy_SpaceFarming|Prerequisite[1].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P07798	Data/LawDef/LawDef-Research.lua	LawDef|Policy_Terraforming_Funding|msg_reactions[1].Handler			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08355	Data/Milestone.lua	Milestone|ProduceFood|description			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08356	Data/Milestone.lua	Milestone|ProduceFood|msg_reactions[1].Handler			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08417	Data/MissionSponsorPreset.lua	MissionSponsorPreset|IMM|effect			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08424	Data/MissionSponsorPreset.lua	MissionSponsorPreset|Independent|effect			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08438	Data/MissionSponsorPreset.lua	MissionSponsorPreset|NewArk|effect			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08471	Data/MissionSponsorPreset.lua	MissionSponsorPreset|TerraInitiative|effect			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08477	Data/MissionSponsorPreset.lua	MissionSponsorPreset|paradox|black_market_resource			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08493	Data/MsgDef.lua	MsgDef|FoodProduced|Params			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08494	Data/MsgDef.lua	MsgDef|FoodServiceMealServed|<preset>			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08532	Data/NotificationPreset.lua	NotificationPreset|CropsFailed|Text			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08533	Data/NotificationPreset.lua	NotificationPreset|CropsFailed_Insects|<preset>			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08551	Data/NotificationPreset.lua	NotificationPreset|FactionOpportunity|DismissFunc			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08552	Data/NotificationPreset.lua	NotificationPreset|FactionOpportunity|PressFunc			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08628	Data/NotificationPreset.lua	NotificationPreset|PoliticsOpenSession|OnInit			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08632	Data/NotificationPreset.lua	NotificationPreset|PoliticsOpenSession|Title			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08674	Data/NotificationPreset.lua	NotificationPreset|StarvingColonists|<preset>			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08683	Data/NotificationPreset.lua	NotificationPreset|TerraformingSeeds|Text			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08718	Data/OnScreenHint.lua	OnScreenHint|HintComfortFood|Obsolete			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08719	Data/OnScreenHint.lua	OnScreenHint|HintComfortFood|SortKey			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08720	Data/OnScreenHint.lua	OnScreenHint|HintComfortFood|encyclopedia_image			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08721	Data/OnScreenHint.lua	OnScreenHint|HintComfortFood|text			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08722	Data/OnScreenHint.lua	OnScreenHint|HintComfortFood|title			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08724	Data/OnScreenHint.lua	OnScreenHint|HintComfortStatAndServices|text			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08726	Data/OnScreenHint.lua	OnScreenHint|HintCrops|<preset>			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08741	Data/OnScreenHint.lua	OnScreenHint|HintFirstElevator|text			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08748	Data/OnScreenHint.lua	OnScreenHint|HintHealthcare|text			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08751	Data/OnScreenHint.lua	OnScreenHint|HintLawUI|text			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08759	Data/OnScreenHint.lua	OnScreenHint|HintNeeds|text			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08763	Data/OnScreenHint.lua	OnScreenHint|HintPassengerRockets|text			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08765	Data/OnScreenHint.lua	OnScreenHint|HintPoliticsUI|text			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08781	Data/OnScreenHint.lua	OnScreenHint|HintResupply|gamepad_text			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08782	Data/OnScreenHint.lua	OnScreenHint|HintResupply|text			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08784	Data/OnScreenHint.lua	OnScreenHint|HintResupplyUI|text			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08802	Data/OnScreenHint.lua	OnScreenHint|HintSuggestHydroponicFarm|in_encyclopedia			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08803	Data/OnScreenHint.lua	OnScreenHint|HintSuggestHydroponicFarm|text			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08953	Data/OnScreenHint.lua	OnScreenHint|Tutorial_4_HydroponicFarmAndStore|<preset>			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P08968	Data/OnScreenHint.lua	OnScreenHint|Tutorial_5_NewDomeFarms|<preset>			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09388	Data/ParticleSystemPreset/HydroponicFarm_Shower.lua	ParticleSystemPreset|HydroponicFarm_Shower|[14].fade_in_alpha			03	03b	pending		FR-1(c)	SEAM_REPORT.md#remaining
PRESETS	P09389	Data/ParticleSystemPreset/HydroponicFarm_Shower.lua	ParticleSystemPreset|HydroponicFarm_Shower|[18].fade_in_alpha			03	03b	pending		FR-1(c)	SEAM_REPORT.md#remaining
PRESETS	P09392	Data/ParticleSystemPreset/HydroponicFarm_Shower.lua	ParticleSystemPreset|HydroponicFarm_Shower|[5].fade_in_alpha			03	03b	pending		FR-1(c)	SEAM_REPORT.md#remaining
PRESETS	P09397	Data/ParticleSystemPreset/SmallFarm_Shower.lua	ParticleSystemPreset|SmallFarm_Shower|<preset>			03	03b	pending		FR-1(c)	SEAM_REPORT.md#remaining
PRESETS	P09408	Data/PolicyDef.lua	PolicyDef|Apportionment|DisableConditions[2].Condition.eval			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09409	Data/PolicyDef.lua	PolicyDef|Apportionment|DisableConditions[2].Condition[1].Value			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09411	Data/PolicyDef.lua	PolicyDef|Apportionment|icon			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09412	Data/PolicyDef.lua	PolicyDef|AssemblyType|DisableConditions[2].Condition.eval			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09413	Data/PolicyDef.lua	PolicyDef|AssemblyType|DisableConditions[2].Condition[1].Value			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09425	Data/PolicyDef.lua	PolicyDef|Dictatorship|DisableConditions[1].Condition.eval			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09426	Data/PolicyDef.lua	PolicyDef|Dictatorship|DisableConditions[1].Condition[1].Value			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09428	Data/PolicyDef.lua	PolicyDef|Dictatorship|DisableConditions[2].Condition.eval			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09429	Data/PolicyDef.lua	PolicyDef|Dictatorship|DisableConditions[2].Condition[1].Value			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09434	Data/PolicyDef.lua	PolicyDef|EconomicInterventions|description			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09456	Data/PolicyDef.lua	PolicyDef|MartianDiet|description			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09460	Data/PolicyDef.lua	PolicyDef|NativeFood|Obsolete			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09461	Data/PolicyDef.lua	PolicyDef|NativeFood|SortKey			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09462	Data/PolicyDef.lua	PolicyDef|NativeFood|description			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09466	Data/PolicyDef.lua	PolicyDef|NightShiftCompensations|DisableConditions[1].Condition.eval			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09474	Data/PolicyDef.lua	PolicyDef|PostIndependenceEarthRelations|DisableConditions[1].Condition.eval			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09475	Data/PolicyDef.lua	PolicyDef|PostIndependenceEarthRelations|DisableConditions[1].Condition[1].Value			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09481	Data/PolicyDef.lua	PolicyDef|QualityRest|DisableConditions[1].Condition.eval			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09491	Data/PolicyDef.lua	PolicyDef|ResearchFocus|description			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09505	Data/PolicyDef.lua	PolicyDef|SpaceFarming|Obsolete			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09506	Data/PolicyDef.lua	PolicyDef|SpaceFarming|description			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09560	Data/PopupNotifications/PopupNotificationPreset-Colonist.lua	PopupNotificationPreset|FirstStatusEffect_Starving|<preset>			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09562	Data/PopupNotifications/PopupNotificationPreset-Colonist.lua	PopupNotificationPreset|FirstStatusEffect_Suffocating|text			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09591	Data/PopupNotifications/PopupNotificationPreset-System.lua	PopupNotificationPreset|NewFeatures|text			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09599	Data/PopupNotifications/PopupNotificationPreset-GreenMars.lua	PopupNotificationPreset|ResearchedMartianVegetation|text			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09602	Data/PopupNotifications/PopupNotificationPreset-GreenMars.lua	PopupNotificationPreset|TerraformingHint_Seeds|text			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P09662	Data/PopupNotifications/PopupNotificationPreset-Tutorial.lua	PopupNotificationPreset|Tutorial4_PopUp6_Food|<preset>			03	03b	pending			SEAM_REPORT.md#remaining
